,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Is_test,SalePrice
932,160,RM,21.0,1476,0,None,3,Lvl,3,Inside,2,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3,3,1,6,176.0,1,0.0,370.0,546.0,GasA,5,1,4,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,7,0,0,None,1978.0,0,0.0,0.0,0,0,2,200,26,0,0,0,0,0,0,None,0,3,2010,WD ,0,76000.0
933,20,RL,75.0,10170,0,None,3,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,216.0,216.0,GasA,3,1,4,1575,0,0,1575,0.0,0.0,1,1,2,1,4,5,7,1,4,Attchd,1951.0,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,0,None,0,6,2006,WD ,0,155000.0
934,60,RL,80.0,9364,0,None,3,Lvl,3,Corner,2,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,3,3,CBlock,3,3,1,5,371.0,1,0.0,292.0,663.0,GasA,3,1,4,663,689,0,1352,0.0,0.0,1,1,4,1,3,7,7,0,0,Attchd,1969.0,3,1.0,299.0,3,3,2,379,36,0,0,0,0,0,3,None,0,3,2010,WD ,0,158000.0
935,160,FV,24.0,2544,0,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,6,368.0,5,42.0,190.0,600.0,GasA,5,1,4,600,600,0,1200,1.0,0.0,2,1,2,1,4,4,7,0,0,Detchd,2004.0,2,2.0,480.0,3,3,2,0,172,0,0,0,0,0,0,None,0,2,2010,WD ,0,149500.0
936,20,RL,82.0,9888,0,None,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,4,486.0,1,0.0,450.0,936.0,GasA,3,1,3,936,0,0,936,0.0,0.0,1,0,2,1,3,5,7,0,0,Attchd,1954.0,1,1.0,240.0,3,3,2,0,0,160,0,0,0,0,3,None,0,3,2006,WD ,0,121000.0
937,20,RL,68.0,7942,0,None,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,85.0,5,955.0,0.0,1040.0,GasA,3,1,2,1040,0,0,1040,0.0,1.0,1,0,3,1,3,6,7,0,0,Attchd,1953.0,3,1.0,293.0,3,3,2,0,0,0,0,0,0,0,3,None,0,6,2007,WD ,0,136000.0
938,60,RL,0.0,15038,0,None,1,Lvl,3,Corner,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,3,138.0,1,0.0,778.0,916.0,GasA,4,1,4,916,720,0,1636,0.0,0.0,2,1,3,1,3,7,7,1,3,Attchd,1996.0,3,2.0,386.0,3,3,2,168,84,0,0,0,0,0,0,None,0,11,2008,WD ,0,173000.0
939,60,RL,92.0,11764,0,None,2,Lvl,3,CulDSac,2,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,4,3,PConc,4,3,1,6,524.0,1,0.0,628.0,1152.0,GasA,5,1,4,1164,1106,0,2270,0.0,0.0,2,1,4,1,4,9,7,1,4,Attchd,1999.0,3,3.0,671.0,3,3,2,132,57,0,0,0,0,0,0,None,0,4,2010,WD ,0,290000.0
940,60,FV,75.0,9000,0,None,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,3,6,64.0,1,0.0,1120.0,1184.0,GasA,5,1,4,1184,1426,0,2610,0.0,0.0,2,1,4,1,5,11,7,1,4,BuiltIn,2007.0,3,2.0,550.0,3,3,2,208,364,0,0,0,0,0,0,None,0,8,2007,New,0,303477.0
941,20,RL,0.0,20062,0,None,2,Low,3,Inside,1,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,CBlock,4,3,4,5,1092.0,1,0.0,328.0,1420.0,GasA,4,1,4,1483,0,0,1483,1.0,0.0,1,1,1,1,3,4,7,2,3,Attchd,1977.0,2,2.0,690.0,3,3,2,496,0,0,0,0,0,0,0,None,0,4,2010,WD ,0,270000.0
942,50,RM,81.0,7308,0,None,3,Lvl,3,Corner,2,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,2,2,BrkTil,3,3,1,3,360.0,1,0.0,576.0,936.0,GasA,4,0,3,960,780,0,1740,0.0,0.0,1,0,2,1,5,6,7,1,4,Detchd,1920.0,1,1.0,225.0,2,2,0,0,0,236,0,0,0,0,0,None,0,6,2008,WD ,0,122250.0
943,20,RL,70.0,8750,0,None,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,1,3,172.0,2,483.0,727.0,1382.0,GasA,4,1,3,1382,0,0,1382,0.0,1.0,1,0,3,1,4,6,7,0,0,Attchd,1955.0,1,1.0,350.0,3,3,2,280,0,0,0,0,0,0,2,None,0,7,2009,WD ,0,153000.0
944,20,RL,70.0,8402,0,None,3,Lvl,3,Inside,2,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,5,206.0,1,0.0,914.0,1120.0,GasA,5,1,4,1120,0,0,1120,0.0,0.0,1,0,3,1,3,6,7,0,0,None,1978.0,0,0.0,0.0,0,0,2,0,30,0,0,0,0,0,0,None,0,12,2007,New,0,147000.0
945,70,RL,63.0,4000,0,None,3,Lvl,3,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,1,6,246.0,1,0.0,285.0,531.0,GasA,3,1,4,567,531,0,1098,1.0,0.0,1,0,2,1,3,5,7,1,4,Detchd,1930.0,1,1.0,216.0,3,3,2,0,0,0,0,0,0,0,3,None,0,6,2007,WD ,0,148500.0
946,160,RM,32.0,3363,0,None,3,Lvl,3,Inside,2,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,4,3,PConc,4,3,1,1,0.0,1,0.0,976.0,976.0,GasA,5,1,4,976,732,0,1708,0.0,0.0,2,0,3,1,4,7,3,0,0,Detchd,2004.0,1,2.0,380.0,3,3,2,0,40,0,0,0,0,0,0,None,0,4,2006,WD ,0,130000.0
947,20,RL,94.0,13615,0,None,2,HLS,3,Corner,1,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,5,3,PConc,5,3,4,1,0.0,1,0.0,1802.0,1802.0,GasA,5,1,4,1802,0,0,1802,0.0,0.0,2,1,3,1,5,7,7,1,4,Attchd,2006.0,3,3.0,843.0,3,3,2,158,105,0,0,0,0,0,0,None,0,6,2007,WD ,0,372000.0
948,120,RL,43.0,3013,0,None,3,Lvl,3,Inside,2,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,4,3,PConc,4,3,4,6,16.0,1,0.0,1346.0,1362.0,GasA,5,1,4,1506,0,0,1506,0.0,0.0,2,0,2,1,4,6,7,1,4,Attchd,2005.0,3,2.0,440.0,3,3,2,142,20,0,0,0,0,0,0,None,0,4,2006,WD ,0,213490.0
949,20,RL,44.0,17485,0,None,1,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,4,3,PConc,4,3,4,6,1346.0,1,0.0,162.0,1508.0,GasA,5,1,4,1508,0,0,1508,1.0,0.0,1,0,1,1,4,5,7,2,3,Attchd,2009.0,2,2.0,572.0,3,3,2,0,0,0,0,0,0,0,0,None,0,1,2010,Con,0,308030.0
950,20,RL,0.0,23730,0,None,1,Lvl,3,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,4,3,PConc,5,3,2,6,700.0,1,0.0,1140.0,1840.0,GasA,5,1,4,2032,0,0,2032,1.0,0.0,3,0,3,1,4,7,7,0,0,Attchd,1996.0,3,3.0,786.0,3,3,2,0,46,192,0,0,0,0,0,None,0,9,2008,WD ,0,300000.0
951,20,RL,79.0,8910,0,None,3,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,2,5,655.0,1,0.0,0.0,655.0,GasA,5,1,4,1194,0,0,1194,0.0,1.0,1,0,3,1,3,6,7,1,2,BuiltIn,1954.0,3,2.0,539.0,3,3,2,0,0,192,0,0,0,0,0,None,0,7,2006,WD ,0,159500.0
952,160,RM,24.0,2522,0,None,3,Lvl,3,Inside,2,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,3,PConc,4,3,1,1,0.0,1,0.0,970.0,970.0,GasA,5,1,4,970,739,0,1709,0.0,0.0,2,0,3,1,4,7,3,0,0,Detchd,2004.0,1,2.0,380.0,3,3,2,0,40,0,0,0,0,0,0,None,0,4,2006,WD ,0,137500.0
953,20,RL,73.0,8688,0,None,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1616.0,1616.0,GasA,5,1,4,1616,0,0,1616,0.0,0.0,2,0,3,1,4,7,7,0,0,Attchd,2005.0,2,3.0,834.0,3,3,2,208,59,0,0,0,0,0,0,None,0,4,2006,WD ,0,232000.0
954,30,RM,0.0,6291,1,None,2,Lvl,3,Inside,2,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,4,4,BrkTil,3,3,1,1,0.0,1,0.0,768.0,768.0,GasA,3,1,4,768,0,0,768,0.0,0.0,1,0,1,1,3,4,7,0,0,Detchd,1930.0,1,2.0,440.0,3,3,0,0,0,84,0,0,0,0,0,None,0,7,2008,WD ,0,93850.0
955,30,RL,0.0,17529,0,None,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,872.0,872.0,GasA,2,0,2,872,0,0,872,0.0,0.0,1,0,2,1,2,5,4,1,4,Detchd,1924.0,1,1.0,322.0,2,2,0,0,0,116,0,0,0,0,0,None,0,4,2006,WD ,0,105000.0
956,30,RM,60.0,6324,0,None,2,Lvl,3,Inside,2,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,520.0,520.0,GasA,2,0,4,520,0,0,520,0.0,0.0,1,0,1,1,2,4,7,0,0,Detchd,1920.0,1,1.0,240.0,2,3,2,49,0,87,0,0,0,0,0,None,0,5,2008,WD ,0,68500.0
957,90,RL,80.0,11600,0,None,3,Lvl,3,Corner,2,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,3,3,CBlock,3,3,1,3,443.0,1,0.0,662.0,1105.0,GasA,3,1,3,1105,1169,0,2274,0.0,0.0,2,0,5,2,3,12,7,0,0,Detchd,1960.0,1,2.0,480.0,3,3,2,0,0,0,0,0,0,0,0,None,0,1,2010,WD ,0,154300.0
958,50,RM,50.0,7288,0,None,3,Lvl,3,Inside,2,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,BrkTil,3,1,1,1,0.0,1,0.0,936.0,936.0,GasA,5,1,4,936,665,0,1601,0.0,0.0,2,0,3,1,3,6,7,0,0,None,1978.0,0,0.0,0.0,0,0,0,0,0,0,176,0,0,0,0,None,0,9,2007,WD ,0,129850.0
959,70,RM,35.0,4571,0,Grvl,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,4,168.0,1,0.0,448.0,616.0,GasA,5,1,4,616,616,0,1232,0.0,0.0,1,0,3,1,3,6,7,0,0,Detchd,1920.0,1,2.0,480.0,2,2,2,280,0,143,0,0,0,0,0,None,0,6,2007,WD ,0,114000.0
960,20,RL,63.0,17423,0,None,2,Lvl,3,CulDSac,2,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,5,3,PConc,5,3,1,6,1904.0,1,0.0,312.0,2216.0,GasA,5,1,4,2234,0,0,2234,1.0,0.0,2,0,1,1,5,9,7,1,4,Attchd,2009.0,3,3.0,1166.0,3,3,2,0,60,0,0,0,0,0,0,None,0,7,2009,New,0,501837.0
961,50,RM,100.0,12665,0,Grvl,2,Lvl,3,Inside,2,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,1,0.0,1,0.0,876.0,876.0,GasA,4,1,4,876,540,0,1416,0.0,0.0,1,1,4,1,3,7,7,1,4,Detchd,1949.0,1,3.0,720.0,3,3,2,418,0,194,0,0,0,0,0,None,0,6,2008,WD ,0,153900.0
962,20,RL,60.0,9000,0,None,3,Lvl,3,FR2,2,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,1,5,240.0,1,0.0,624.0,864.0,GasA,4,1,4,864,0,0,864,0.0,0.0,1,0,3,1,3,5,7,0,0,Detchd,1986.0,1,2.0,576.0,3,3,2,200,0,0,0,0,0,0,2,None,0,7,2009,WD ,0,130000.0
963,120,RM,32.0,4500,0,None,3,Lvl,3,FR2,2,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,3,3,PConc,5,3,1,6,864.0,1,0.0,325.0,1189.0,GasA,5,1,4,1189,0,0,1189,1.0,0.0,2,0,2,1,3,4,7,0,0,Attchd,1997.0,2,2.0,392.0,3,3,2,0,122,0,0,0,0,0,0,None,0,4,2008,WD ,0,160500.0
964,120,RL,48.0,6373,0,None,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,5,3,PConc,5,4,1,6,415.0,1,0.0,1251.0,1666.0,GasA,5,1,4,1666,0,0,1666,1.0,0.0,2,0,2,1,4,6,7,1,4,Attchd,2006.0,2,2.0,575.0,3,3,2,228,75,0,0,0,0,0,0,None,0,6,2006,New,0,310090.0
965,20,RL,67.0,10083,0,None,3,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,833.0,1,0.0,343.0,1176.0,GasA,5,1,4,1200,0,0,1200,1.0,0.0,2,0,2,1,4,5,7,0,0,Attchd,2003.0,2,2.0,555.0,3,3,2,0,41,0,0,0,0,0,0,None,0,8,2009,WD ,0,184900.0
966,20,RL,70.0,13300,0,None,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,1,3,377.0,1,0.0,551.0,928.0,GasA,3,1,4,928,0,0,928,0.0,0.0,1,0,2,1,3,4,7,0,0,Attchd,1956.0,1,1.0,252.0,3,3,2,261,0,156,0,0,0,0,0,None,0,6,2007,WD ,0,132000.0
967,20,RL,80.0,9600,0,None,3,Lvl,3,Inside,2,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,3,3,CBlock,4,3,2,5,553.0,3,147.0,588.0,1288.0,GasA,3,1,4,1336,0,0,1336,0.0,1.0,2,0,3,1,3,6,7,1,2,Attchd,1969.0,2,2.0,502.0,3,3,2,312,11,0,0,0,0,0,0,Shed,650,8,2009,WD ,0,163000.0
968,160,FV,30.0,3215,0,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,4,3,PConc,4,3,3,6,280.0,1,0.0,320.0,600.0,GasA,5,1,4,600,600,0,1200,0.0,0.0,2,1,2,1,4,4,7,0,0,Detchd,2004.0,2,2.0,480.0,3,3,2,0,172,0,0,0,0,0,0,None,0,4,2010,ConLD,0,155000.0
969,80,RL,0.0,11104,0,None,2,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,3,6,828.0,1,0.0,599.0,1427.0,GasA,4,1,4,1427,0,0,1427,0.0,1.0,2,0,4,1,3,7,7,0,0,Attchd,1969.0,2,2.0,516.0,3,3,2,0,0,0,0,216,0,0,0,None,0,5,2008,WD ,0,183000.0
970,60,RL,0.0,15295,0,None,0,Lvl,3,Corner,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,4,3,PConc,4,3,2,6,762.0,1,0.0,98.0,860.0,GasA,5,1,4,1212,780,0,1992,1.0,0.0,2,1,3,1,4,7,5,2,3,Attchd,1996.0,2,2.0,608.0,3,3,2,225,32,0,0,0,0,0,0,None,0,6,2007,WD ,0,211000.0
971,60,RL,70.0,9109,0,None,3,Lvl,3,Inside,2,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,2,36.0,6,596.0,122.0,754.0,GasA,5,1,4,754,786,0,1540,1.0,0.0,2,1,3,1,4,6,7,0,0,Attchd,1994.0,2,2.0,495.0,3,3,2,140,32,0,0,0,0,0,0,None,0,10,2009,WD ,0,184000.0
972,90,RL,64.0,7018,0,None,3,Bnk,3,Inside,2,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,1,4,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,7,0,0,Attchd,1979.0,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,4,None,0,6,2009,WD ,0,118858.0
973,80,RL,0.0,14112,0,None,2,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,3,3,PConc,3,3,3,6,1014.0,1,0.0,138.0,1152.0,GasA,3,1,4,1152,0,0,1152,1.0,0.0,1,0,3,1,3,6,7,1,4,Attchd,1964.0,2,2.0,484.0,3,3,2,227,0,0,0,0,0,0,0,None,0,4,2010,WD ,0,180500.0
974,120,FV,80.0,3523,0,Pave,2,Lvl,3,Inside,2,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,4,3,PConc,4,3,1,6,60.0,1,0.0,1081.0,1141.0,GasA,5,1,4,1151,0,0,1151,1.0,0.0,2,0,2,1,4,5,7,0,0,Attchd,2006.0,3,2.0,484.0,3,3,2,0,60,0,0,0,0,0,0,None,0,2,2007,New,0,166000.0
975,80,RL,88.0,15312,0,None,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,3,3,CBlock,3,3,3,4,588.0,1,0.0,550.0,1138.0,GasA,5,1,4,1138,0,0,1138,0.0,1.0,1,0,3,1,3,6,7,1,3,Attchd,1960.0,2,2.0,480.0,3,3,2,0,0,0,0,140,0,0,3,None,0,3,2009,COD,0,148000.0
976,20,RL,74.0,7450,0,None,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,438.0,2,206.0,250.0,894.0,GasA,4,1,4,1074,0,0,1074,0.0,0.0,1,0,2,1,4,6,6,1,4,Detchd,1966.0,1,2.0,396.0,3,3,2,0,72,0,0,0,0,0,2,None,0,1,2007,WD ,0,124000.0
977,120,RL,60.0,7313,0,None,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,5,3,PConc,5,3,1,6,1153.0,1,0.0,408.0,1561.0,GasA,5,1,4,1561,0,0,1561,1.0,0.0,2,0,2,1,5,6,7,1,4,Attchd,2005.0,3,2.0,556.0,3,3,2,203,47,0,0,0,0,0,0,None,0,8,2007,WD ,0,277500.0
978,60,RL,83.0,10019,0,None,2,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,4,3,PConc,4,3,1,5,527.0,1,0.0,815.0,1342.0,GasA,5,1,4,1358,1368,0,2726,0.0,0.0,2,1,4,1,4,9,7,1,5,Attchd,1995.0,2,3.0,725.0,3,3,2,307,169,168,0,0,0,0,0,None,0,6,2006,WD ,0,350000.0
979,20,RL,53.0,15401,0,None,2,HLS,3,CulDSac,2,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,5,3,PConc,5,3,4,6,1337.0,1,0.0,547.0,1884.0,GasA,5,1,4,1884,0,0,1884,1.0,0.0,2,0,2,1,5,7,7,1,4,Attchd,2004.0,3,3.0,670.0,3,3,2,214,76,0,0,0,0,0,0,None,0,9,2008,WD ,0,387000.0
980,30,RL,58.0,9098,0,None,2,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,5,348.0,1,0.0,180.0,528.0,GasA,5,1,4,605,0,0,605,1.0,0.0,1,0,2,1,3,5,7,0,0,None,1978.0,0,0.0,0.0,0,0,0,0,0,144,0,0,0,0,0,None,0,7,2007,WD ,0,86000.0
981,20,RL,103.0,16280,0,None,3,Lvl,3,Inside,2,Veenker,Norm,Norm,1Fam,1Story,8,9,1976,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,5,CBlock,4,5,2,6,1044.0,3,382.0,0.0,1426.0,GasA,5,1,4,1671,0,0,1671,1.0,0.0,3,0,3,1,5,6,7,1,4,Attchd,1976.0,2,2.0,550.0,3,3,2,280,90,0,0,0,0,0,2,None,0,5,2008,WD ,0,290000.0
982,30,C (all),72.0,9392,0,None,3,Lvl,3,Corner,2,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1900,1950,Mansard,CompShg,AsbShng,AsbShng,None,0.0,3,2,CBlock,2,3,1,1,0.0,1,0.0,245.0,245.0,GasA,3,0,4,797,0,0,797,0.0,0.0,1,0,2,1,3,5,7,0,0,None,1978.0,0,0.0,0.0,0,0,0,0,36,94,0,0,0,0,0,None,0,9,2009,WD ,0,44000.0
983,60,RL,71.0,12209,0,None,2,Lvl,3,CulDSac,2,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5,3,1,5,690.0,1,0.0,114.0,804.0,GasA,5,1,4,804,1157,0,1961,1.0,0.0,2,1,3,1,4,7,7,1,3,BuiltIn,2001.0,3,2.0,560.0,3,3,2,125,192,0,0,0,0,0,0,None,0,6,2009,WD ,0,215000.0
984,190,RL,79.0,13110,0,None,2,Lvl,3,Corner,2,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,1972,1972,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,3,3,CBlock,4,3,1,6,962.0,1,0.0,191.0,1153.0,GasA,5,1,4,1193,0,0,1193,1.0,0.0,2,0,2,1,3,6,7,0,0,Attchd,1972.0,3,2.0,501.0,3,3,2,140,153,0,0,0,0,0,3,None,0,7,2006,WD ,0,146500.0
985,160,FV,0.0,2651,0,None,3,Lvl,3,FR2,2,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,6,641.0,1,0.0,32.0,673.0,GasA,5,1,4,673,709,0,1382,1.0,0.0,2,1,3,1,4,6,7,0,0,Detchd,2000.0,1,2.0,490.0,3,3,2,153,50,0,0,0,0,0,0,None,0,4,2006,WD ,0,165000.0
986,50,RM,60.0,8520,0,Grvl,3,Lvl,3,Inside,2,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,4,BrkTil,3,3,1,3,168.0,2,546.0,0.0,714.0,GasW,3,0,4,1664,862,0,2526,0.0,0.0,2,0,5,1,4,10,7,1,4,Detchd,1916.0,1,1.0,216.0,3,3,2,88,15,0,0,0,0,0,2,None,0,8,2007,CWD,0,136000.0
987,20,RL,0.0,39384,0,None,2,Low,3,CulDSac,0,NAmes,Norm,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,902.0,3,3,CBlock,4,3,4,5,1110.0,1,0.0,595.0,1705.0,GasA,5,1,4,1390,0,0,1390,1.0,0.0,1,1,1,1,5,4,6,2,4,Attchd,1957.0,1,2.0,550.0,3,3,2,0,189,0,0,0,0,0,0,None,0,10,2006,WD ,0,252000.0
